295.0,-197.14999999998645,80.0,-2.0,20.0,40.0,5
276.0,-197.31999999999516,20.0,-20.0,1.6,40.0,50
534.0,-197.42999999998756,60.0,-1.0,15.0,40.0,50
52.0,-197.5500000000011,40.0,-10.0,40.0,40.0,100
154.0,-197.65999999999121,120.0,-4.0,1.6,40.0,10
243.0,-197.76999999999543,60.0,-1.0,40.0,40.0,50
80.0,-198.11999999999853,100.0,-40.0,0.8,40.0,5
213.0,-198.17999999998574,120.0,-0.6,1.8,40.0,10
433.0,-198.1899999999855,20.0,-1.2,20.0,40.0,10
637.0,-198.26999999998043,40.0,-0.4,20.0,40.0,20
366.0,-198.4999999999868,20.0,-1.6,20.0,40.0,50
95.0,-198.55000000000064,40.0,-40.0,2.5,40.0,20
208.0,-198.58999999998605,120.0,-0.2,0.8,40.0,5
216.0,-198.62999999998738,120.0,-0.8,15.0,40.0,50
164.0,-198.69999999999345,120.0,-3.0,1.6,40.0,10
46.0,-198.7999999999979,120.0,-40.0,3.0,40.0,10
115.0,-198.82999999999402,20.0,-4.0,40.0,40.0,20
485.0,-198.88999999998668,60.0,-1.4,15.0,40.0,20
247.0,-198.91999999998097,120.0,-0.2,3.0,40.0,20
90.0,-198.9799999999991,100.0,-40.0,1.4,40.0,100
190.0,-199.02999999998883,120.0,-1.6,1.4,40.0,10
182.0,-199.07999999998674,120.0,-0.2,40.0,40.0,50
186.0,-199.16999999999734,40.0,-20.0,3.0,40.0,5
249.0,-199.28999999999496,60.0,-3.0,20.0,40.0,5
191.0,-199.6099999999892,120.0,-1.4,1.4,40.0,10
79.0,-199.64999999999873,100.0,-40.0,0.8,40.0,10
92.0,-199.64999999999918,100.0,-40.0,0.6,40.0,50
202.0,-199.65999999998803,120.0,-1.2,4.0,40.0,20
95.0,-199.67999999999574,120.0,-15.0,0.6,40.0,5
88.0,-199.6800000000003,80.0,-40.0,1.8,40.0,50
196.0,-199.70999999998867,120.0,-0.6,40.0,40.0,100
257.0,-199.7199999999907,20.0,-3.0,20.0,40.0,50
152.0,-199.94999999999436,120.0,-3.0,1.2,40.0,5
204.0,-199.95999999998776,120.0,-1.6,2.5,40.0,20
229.0,-200.0099999999843,120.0,-0.4,5.0,40.0,20
230.0,-200.03999999998314,120.0,-0.2,1.2,40.0,10
198.0,-200.0399999999895,120.0,-1.0,1.2,40.0,10
193.0,-200.0699999999888,120.0,-0.6,1.0,40.0,5
205.0,-200.0799999999881,120.0,-0.4,0.6,40.0,5
304.0,-200.07999999999493,60.0,-5.0,10.0,40.0,50
244.0,-200.13999999998214,120.0,-0.2,4.0,40.0,20
222.0,-200.1899999999864,120.0,-0.4,1.2,40.0,10
210.0,-200.26999999998543,120.0,-0.2,0.6,40.0,5
242.0,-200.279999999982,120.0,-0.2,5.0,40.0,20
188.0,-200.3599999999915,120.0,-2.5,2.0,40.0,20
194.0,-200.38999999999487,60.0,-20.0,2.5,40.0,10
104.0,-200.51999999999725,40.0,-10.0,20.0,40.0,50
199.0,-200.55999999998858,120.0,-2.0,2.5,40.0,20
192.0,-200.66999999998916,120.0,-0.8,1.2,40.0,5
173.0,-200.66999999999143,120.0,-2.5,1.2,40.0,10
102.0,-200.66999999999553,120.0,-15.0,0.8,40.0,10
74.0,-200.6999999999989,120.0,-40.0,0.4,40.0,50
209.0,-200.71999999998616,120.0,-0.8,1.8,40.0,10
80.0,-200.7299999999982,40.0,-20.0,10.0,40.0,100
170.0,-200.81999999999016,120.0,-1.8,1.2,40.0,5
234.0,-200.8599999999924,80.0,-4.0,15.0,40.0,20
178.0,-201.15999999999394,120.0,-3.0,2.5,40.0,20
186.0,-201.26999999998816,120.0,-1.8,1.6,40.0,10
126.0,-201.31999999999607,100.0,-20.0,4.0,40.0,100
184.0,-201.32999999999083,120.0,-1.0,0.6,40.0,5
176.0,-201.40999999999212,120.0,-1.2,0.8,40.0,5
167.0,-201.41999999999325,120.0,-3.0,1.4,40.0,10
60.0,-201.49999999999727,120.0,-40.0,1.0,40.0,10
167.0,-201.51999999999134,120.0,-2.0,1.2,40.0,5
183.0,-201.599999999989,120.0,-2.0,1.6,40.0,10
127.0,-201.7100000000023,40.0,-40.0,1.0,40.0,5
199.0,-201.7699999999877,120.0,-1.4,4.0,40.0,20
427.0,-201.84999999999127,40.0,-1.2,20.0,40.0,50
91.0,-201.85999999999876,100.0,-40.0,1.2,40.0,100
307.0,-202.09999999999764,20.0,-20.0,1.4,40.0,100
215.0,-202.12999999999147,20.0,-4.0,20.0,40.0,20
224.0,-202.179999999983,120.0,-0.2,20.0,40.0,50
144.0,-202.29999999999154,120.0,-5.0,1.6,40.0,10
106.0,-202.31999999999562,120.0,-15.0,0.6,40.0,10
408.0,-202.34999999998854,60.0,-0.2,40.0,40.0,20
146.0,-202.41999999999234,120.0,-5.0,1.4,40.0,10
213.0,-202.6899999999855,120.0,-0.6,1.6,40.0,10
289.0,-202.79999999999472,20.0,-20.0,1.4,40.0,20
223.0,-202.89999999998508,120.0,-0.8,4.0,40.0,20
159.0,-202.9699999999939,120.0,-2.5,0.8,40.0,5
147.0,-203.05999999999312,120.0,-1.2,40.0,40.0,100
193.0,-203.1599999999903,120.0,-1.2,1.2,40.0,10
102.0,-203.16999999999553,120.0,-15.0,5.0,40.0,50
81.0,-203.19999999999936,100.0,-40.0,0.8,40.0,20
240.0,-203.37999999998283,120.0,-0.4,2.5,40.0,20
208.0,-203.60999999998876,120.0,-1.2,2.5,40.0,20
321.0,-203.61999999999534,20.0,-15.0,1.8,40.0,20
174.0,-203.649999999991,120.0,-1.6,0.8,40.0,5
175.0,-203.81999999999107,120.0,-1.4,0.8,40.0,5
137.0,-203.91999999999098,120.0,-1.6,40.0,40.0,100
314.0,-203.9399999999937,40.0,-5.0,10.0,40.0,50
133.0,-204.02999999999292,120.0,-5.0,1.2,40.0,5
79.0,-204.1099999999983,100.0,-15.0,15.0,40.0,100
212.0,-204.11999999999443,80.0,-5.0,15.0,40.0,100
190.0,-204.14999999998827,120.0,-2.0,4.0,40.0,20
110.0,-204.2999999999929,80.0,-15.0,10.0,40.0,5
88.0,-204.3199999999988,80.0,-40.0,2.0,40.0,20
460.0,-204.47999999998638,40.0,-1.0,20.0,40.0,5
214.0,-204.48999999998796,120.0,-1.0,2.5,40.0,20
154.0,-204.52999999999065,120.0,-1.2,15.0,40.0,20
222.0,-204.74999999998454,120.0,-0.6,5.0,40.0,20
364.0,-204.849999999989,60.0,-2.5,15.0,40.0,5
100.0,-205.06999999999516,120.0,-10.0,2.5,40.0,5
170.0,-205.21999999999025,120.0,-1.8,1.0,40.0,5
211.0,-205.28999999998632,120.0,-0.2,0.2,40.0,5
708.0,-205.51999999997997,20.0,-0.4,20.0,40.0,10
211.0,-205.5999999999858,120.0,-0.2,0.4,40.0,5
194.0,-205.71999999998707,120.0,-1.8,4.0,40.0,20
209.0,-205.72999999998592,120.0,-0.8,1.6,40.0,10
97.0,-205.7899999999995,80.0,-40.0,1.8,40.0,20
222.0,-205.79999999998608,120.0,-0.4,1.0,40.0,10
63.0,-205.81999999999834,60.0,-40.0,4.0,40.0,5
186.0,-205.95999999999094,120.0,-1.0,0.4,40.0,5
313.0,-205.97999999999638,20.0,-15.0,2.0,40.0,10
345.0,-206.01999999999862,20.0,-20.0,1.0,40.0,5
63.0,-206.02999999999838,60.0,-40.0,4.0,40.0,10
186.0,-206.06999999999243,120.0,-1.0,0.2,40.0,5
228.0,-206.18999999999278,80.0,-3.0,20.0,40.0,20
190.0,-206.23999999998887,120.0,-1.6,1.2,40.0,10
596.0,-206.2599999999802,60.0,-0.8,15.0,40.0,10
87.0,-206.2800000000002,60.0,-40.0,2.5,40.0,20
192.0,-206.28999999998905,120.0,-0.8,1.0,40.0,5
230.0,-206.33999999998332,120.0,-0.2,1.0,40.0,10
214.0,-206.4299999999862,120.0,-0.6,1.4,40.0,10
249.0,-206.4699999999807,120.0,-0.2,2.5,40.0,20
316.0,-206.52999999998656,20.0,-5.0,10.0,40.0,100
244.0,-206.53999999998405,120.0,-0.4,2.0,40.0,20
194.0,-206.67999999998847,120.0,-0.6,0.8,40.0,5
470.0,-206.699999999988,40.0,-1.6,15.0,40.0,20
206.0,-206.7199999999889,120.0,-0.4,0.2,40.0,5
218.0,-206.7999999999888,120.0,-1.0,2.0,40.0,20
167.0,-206.79999999999154,120.0,-2.0,1.0,40.0,5
252.0,-206.8099999999813,120.0,-0.2,2.0,40.0,20
191.0,-206.81999999998925,120.0,-1.4,1.2,40.0,10
91.0,-206.95000000000164,80.0,-40.0,1.4,40.0,50
83.0,-206.9999999999991,20.0,-40.0,5.0,40.0,50
198.0,-207.00999999998976,120.0,-1.0,1.0,40.0,10
206.0,-207.02999999998838,120.0,-0.4,0.4,40.0,5
182.0,-207.06999999999016,120.0,-2.5,3.0,40.0,20
179.0,-207.10999999998876,100.0,-1.8,40.0,40.0,5
205.0,-207.16999999998825,120.0,-1.4,2.5,40.0,20
178.0,-207.17999999999165,120.0,-1.2,0.6,40.0,5
141.0,-207.2799999999911,120.0,-4.0,1.4,40.0,5
682.0,-207.49999999998454,20.0,-0.8,15.0,40.0,10
360.0,-207.59999999998354,80.0,-0.2,40.0,40.0,100
227.0,-207.599999999989,120.0,-1.0,10.0,40.0,50
282.0,-207.60999999999194,80.0,-3.0,15.0,40.0,20
94.0,-207.63000000000102,80.0,-40.0,1.2,40.0,50
201.0,-207.65999999998712,120.0,-1.6,3.0,40.0,20
184.0,-207.80999999998903,120.0,-2.0,1.4,40.0,10
365.0,-207.9199999999896,40.0,-2.5,15.0,40.0,5
81.0,-208.00999999999704,120.0,-15.0,10.0,40.0,100
187.0,-208.04999999998836,120.0,-1.8,1.4,40.0,10
202.0,-208.08999999999696,40.0,-15.0,5.0,40.0,100
158.0,-208.1199999999917,120.0,-4.0,3.0,40.0,20
63.0,-208.16999999999962,100.0,-15.0,20.0,40.0,50
173.0,-208.18999999999232,120.0,-2.5,1.0,40.0,10
60.0,-208.34999999999673,120.0,-40.0,0.8,40.0,10
143.0,-208.36999999999944,60.0,-20.0,4.0,40.0,100
152.0,-208.48999999999523,120.0,-3.0,1.0,40.0,5
30.0,-208.54000000000042,40.0,-20.0,40.0,40.0,5
30.0,-208.54000000000042,40.0,-20.0,40.0,40.0,10
30.0,-208.54000000000042,40.0,-20.0,40.0,40.0,20
212.0,-208.79999999998972,120.0,-1.2,2.0,40.0,20
136.0,-208.93999999999915,20.0,-40.0,1.4,40.0,20
149.0,-208.9999999999909,120.0,-5.0,2.5,40.0,20
212.0,-209.11999999998716,120.0,-1.0,3.0,40.0,20
210.0,-209.4699999999866,120.0,-0.8,1.4,40.0,10
443.0,-209.4699999999889,40.0,-1.2,20.0,40.0,20
188.0,-209.52999999998747,100.0,-1.6,40.0,40.0,5
218.0,-209.54999999998472,120.0,-0.8,5.0,40.0,20
244.0,-209.6199999999908,20.0,-3.0,20.0,40.0,100
168.0,-209.69999999999345,120.0,-3.0,1.2,40.0,10
161.0,-209.82999999999402,120.0,-2.5,0.6,40.0,5
203.0,-209.9699999999889,120.0,-1.8,10.0,40.0,50
197.0,-209.9799999999882,120.0,-0.6,0.6,40.0,5
196.0,-210.00999999999067,120.0,-2.0,10.0,40.0,50
193.0,-210.12999999999056,120.0,-1.2,1.0,40.0,10
176.0,-210.13999999999078,120.0,-1.6,0.6,40.0,5
509.0,-210.17999999998437,40.0,-0.8,20.0,40.0,50
50.0,-210.28000000000065,40.0,-20.0,20.0,40.0,100
177.0,-210.30999999999085,120.0,-1.4,0.6,40.0,5
99.0,-210.34999999999673,120.0,-15.0,0.4,40.0,5
134.0,-210.35999999999922,20.0,-40.0,1.4,40.0,10
214.0,-210.47999999998638,120.0,-0.6,1.2,40.0,10
201.0,-210.50999999998749,120.0,-1.8,2.5,40.0,20
120.0,-210.68999999999505,120.0,-2.5,40.0,40.0,100
231.0,-210.699999999983,120.0,-0.6,3.0,40.0,20
135.0,-210.77999999999201,120.0,-1.8,40.0,40.0,100
106.0,-210.77999999999565,120.0,-15.0,4.0,40.0,50
136.0,-210.799999999992,120.0,-5.0,5.0,40.0,20
93.0,-210.94999999999573,120.0,-10.0,3.0,40.0,5
173.0,-211.0399999999927,120.0,-3.0,3.0,40.0,20
209.0,-211.24999999998863,120.0,-1.6,2.0,40.0,20
224.0,-211.399999999986,120.0,-0.4,0.8,40.0,10
195.0,-211.39999999998736,120.0,-2.0,3.0,40.0,20
156.0,-211.59999999999127,120.0,-4.0,1.4,40.0,10
315.0,-211.60999999999058,20.0,-2.0,20.0,40.0,50
148.0,-211.70000000000073,20.0,-40.0,1.4,40.0,100
180.0,-211.72999999999547,80.0,-20.0,2.0,40.0,10
245.0,-211.77999999998383,120.0,-0.4,1.8,40.0,20
201.0,-211.7899999999895,120.0,-1.0,0.8,40.0,10
231.0,-211.90999999998348,120.0,-0.2,0.8,40.0,10
657.0,-212.00999999998203,40.0,-1.4,10.0,40.0,100
43.0,-212.01999999999816,120.0,-40.0,3.0,40.0,5
253.0,-212.04999999998108,120.0,-0.2,1.8,40.0,20
315.0,-212.0699999999906,40.0,-2.0,20.0,40.0,5
133.0,-212.1599999999935,120.0,-5.0,1.0,40.0,5
210.0,-212.349999999989,120.0,-1.4,2.0,40.0,20
82.0,-212.42999999999893,100.0,-40.0,0.6,40.0,5
423.0,-212.499999999985,60.0,-1.6,15.0,40.0,5
587.0,-212.70999999998003,60.0,-0.4,20.0,40.0,50
60.0,-212.77999999999747,120.0,-40.0,1.8,40.0,20
258.0,-212.81999999999698,20.0,-20.0,1.6,40.0,10
110.0,-212.83999999999696,120.0,-15.0,0.4,40.0,10
81.0,-212.8600000000024,40.0,-40.0,1.8,40.0,10
193.0,-212.89999999998872,120.0,-0.8,0.8,40.0,5
438.0,-212.9399999999937,20.0,-0.2,40.0,40.0,5
171.0,-212.9699999999898,120.0,-1.8,0.8,40.0,5
83.0,-212.96999999999798,80.0,-40.0,2.5,40.0,5
743.0,-213.10999999997193,40.0,-0.4,15.0,40.0,5
63.0,-213.10999999999694,120.0,-40.0,0.6,40.0,10
146.0,-213.1699999999919,120.0,-5.0,1.2,40.0,10
190.0,-213.20999999998912,120.0,-1.6,1.0,40.0,10
183.0,-213.30999999999312,120.0,-1.2,0.2,40.0,5
182.0,-213.6199999999917,120.0,-1.2,0.4,40.0,5
53.0,-213.65999999999713,120.0,-40.0,2.0,40.0,10
101.0,-213.70000000000118,60.0,-40.0,2.0,40.0,100
84.0,-213.75,60.0,-40.0,2.5,40.0,5
205.0,-213.76999999998816,120.0,-1.2,3.0,40.0,20
191.0,-213.7899999999895,120.0,-1.4,1.0,40.0,10
446.0,-213.88999999998668,40.0,-1.8,15.0,40.0,10
81.0,-213.95999999999913,100.0,-40.0,0.6,40.0,10
84.0,-213.96000000000004,60.0,-40.0,2.5,40.0,10
556.0,-214.00999999998203,20.0,-0.8,20.0,40.0,50
179.0,-214.2599999999934,120.0,-3.0,2.0,40.0,20
232.0,-214.27999999998292,120.0,-0.2,0.6,40.0,10
132.0,-214.2799999999993,20.0,-40.0,1.4,40.0,5
92.0,-214.35000000000127,60.0,-40.0,2.5,40.0,100
87.0,-214.45000000000073,80.0,-40.0,1.6,40.0,50
599.0,-214.46999999997843,60.0,-0.8,15.0,40.0,5
168.0,-214.5499999999911,120.0,-2.0,0.8,40.0,5
108.0,-214.58999999999378,120.0,-10.0,2.5,40.0,10
415.0,-214.6099999999974,20.0,-20.0,0.2,40.0,10
141.0,-214.6399999999917,120.0,-4.0,1.2,40.0,5
190.0,-214.81999999999152,120.0,-2.5,1.8,40.0,20
819.0,-214.8999999999769,20.0,-0.2,20.0,40.0,5
241.0,-214.92999999999074,60.0,-1.0,40.0,40.0,20
590.0,-214.95999999998048,40.0,-0.6,20.0,40.0,50
62.0,-214.98999999999705,120.0,-40.0,1.6,40.0,20
536.0,-215.01999999998588,60.0,-1.0,15.0,40.0,20
618.0,-215.13999999997714,40.0,-0.4,20.0,40.0,5
146.0,-215.14999999999964,20.0,-40.0,1.6,40.0,100
302.0,-215.20999999999322,40.0,-5.0,10.0,40.0,5
187.0,-215.2599999999884,120.0,-1.8,1.2,40.0,10
63.0,-215.29999999999745,120.0,-40.0,1.4,40.0,20
352.0,-215.30999999998448,40.0,-1.6,20.0,40.0,5
326.0,-215.33999999998468,40.0,-0.8,40.0,40.0,5
597.0,-215.36999999997988,40.0,-0.6,20.0,40.0,100
83.0,-215.40999999999985,100.0,-40.0,0.6,40.0,20
210.0,-215.44999999998663,120.0,-0.8,1.2,40.0,10
165.0,-215.52999999999156,120.0,-1.0,40.0,40.0,100
91.0,-215.56999999999744,40.0,-15.0,15.0,40.0,5
99.0,-215.59000000000106,80.0,-40.0,1.4,40.0,20
185.0,-215.6099999999892,120.0,-2.0,1.2,40.0,10
176.0,-215.64999999999145,120.0,-2.5,0.8,40.0,10
253.0,-215.70999999998094,120.0,-0.2,1.6,40.0,20
352.0,-215.70999999998594,40.0,-1.8,20.0,40.0,10
202.0,-215.70999999998867,120.0,-2.0,2.0,40.0,20
201.0,-215.91999999999598,60.0,-1.8,40.0,40.0,5
303.0,-216.02999999998565,80.0,-0.6,40.0,40.0,100
214.0,-216.08999999998605,120.0,-0.6,1.0,40.0,10
245.0,-216.2899999999836,120.0,-0.4,1.6,40.0,20
227.0,-216.31999999998607,120.0,-0.4,0.6,40.0,10
152.0,-216.3999999999919,100.0,-2.5,40.0,40.0,5
425.0,-216.46999999998252,80.0,-1.2,15.0,40.0,5
196.0,-216.47999999999,120.0,-1.2,0.8,40.0,10
150.0,-216.48999999999432,100.0,-5.0,15.0,40.0,5
875.0,-216.56999999998152,20.0,-0.2,15.0,40.0,100
196.0,-216.58999999998832,120.0,-0.8,0.6,40.0,5
198.0,-216.61999999998898,120.0,-0.6,0.2,40.0,5
21.0,-216.6199999999999,120.0,-40.0,20.0,40.0,20
73.0,-216.70999999999867,40.0,-40.0,4.0,40.0,5
202.0,-216.87999999998783,120.0,-1.4,3.0,40.0,20
103.0,-216.9100000000003,80.0,-40.0,1.2,40.0,20
391.0,-216.9199999999828,80.0,-1.4,15.0,40.0,5
73.0,-216.9199999999987,40.0,-40.0,4.0,40.0,10
198.0,-216.92999999998847,120.0,-0.6,0.4,40.0,5
132.0,-217.14000000000124,40.0,-40.0,1.2,40.0,50
286.0,-217.14999999999145,60.0,-2.5,20.0,40.0,20
293.0,-217.16999999998825,60.0,-0.8,40.0,40.0,10
203.0,-217.349999999989,120.0,-1.0,0.6,40.0,10
139.0,-217.40999999999985,20.0,-40.0,1.8,40.0,100
71.0,-217.48999999999796,120.0,-40.0,0.4,40.0,20
453.0,-217.50999999998385,20.0,-3.0,10.0,40.0,100
182.0,-217.56999999999243,120.0,-1.4,0.2,40.0,5
164.0,-217.60999999999194,120.0,-3.0,5.0,40.0,20
261.0,-217.66999999999507,60.0,-3.0,20.0,40.0,50
226.0,-217.94999999998436,120.0,-0.8,3.0,40.0,20
532.0,-218.25999999998066,60.0,-0.8,20.0,40.0,5
210.0,-218.30999999999221,60.0,-4.0,20.0,40.0,5
95.0,-218.34999999999673,60.0,-15.0,15.0,40.0,50
630.0,-218.50999999997885,40.0,-0.8,15.0,40.0,10
219.0,-218.52999999998838,120.0,-1.0,1.8,40.0,20
167.0,-218.72999999999683,20.0,-40.0,1.2,40.0,20
290.0,-218.75999999999112,20.0,-20.0,1.6,40.0,100
411.0,-218.80999999999858,20.0,-20.0,0.2,40.0,20
123.0,-218.81999999999698,120.0,-15.0,0.4,40.0,20
233.0,-218.84999999998308,120.0,-0.6,2.5,40.0,20
181.0,-218.879999999991,120.0,-1.4,0.4,40.0,5
353.0,-218.91999999998416,40.0,-1.6,20.0,40.0,10
198.0,-218.94999999998663,120.0,-1.8,3.0,40.0,20
153.0,-219.0699999999947,120.0,-3.0,0.8,40.0,5
133.0,-219.1699999999919,120.0,-2.0,40.0,40.0,100
265.0,-219.18999999999323,20.0,-15.0,3.0,40.0,50
790.0,-219.23999999998705,20.0,-0.4,15.0,40.0,100
330.0,-219.29999999998518,40.0,-0.8,40.0,40.0,10
173.0,-219.45999999998958,120.0,-1.8,0.6,40.0,5
162.0,-219.46999999998934,120.0,-1.0,15.0,40.0,20
73.0,-219.67999999999756,40.0,-15.0,20.0,40.0,50
47.0,-219.72000000000025,20.0,-10.0,40.0,40.0,5
244.0,-219.74999999999955,40.0,-20.0,1.8,40.0,100
100.0,-219.93000000000075,80.0,-40.0,1.0,40.0,10
233.0,-219.97999999998365,120.0,-0.2,0.2,40.0,10
64.0,-220.01999999999725,120.0,-40.0,1.2,40.0,20
233.0,-220.03999999998314,120.0,-0.2,0.4,40.0,10
203.0,-220.11999999999352,40.0,-5.0,20.0,40.0,100
96.0,-220.12000000000035,80.0,-40.0,1.6,40.0,20
200.0,-220.1499999999951,80.0,-20.0,1.8,40.0,20
360.0,-220.15999999998667,20.0,-1.6,20.0,40.0,10
460.0,-220.20999999998594,40.0,-1.0,20.0,40.0,10
156.0,-220.2099999999914,120.0,-4.0,1.2,40.0,10
282.0,-220.34999999999354,60.0,-0.8,40.0,40.0,50
193.0,-220.41999999998825,120.0,-1.6,0.8,40.0,10
194.0,-220.4399999999887,120.0,-1.4,0.8,40.0,10
206.0,-220.56999999998834,120.0,-1.8,2.0,40.0,20
206.0,-220.64999999998918,120.0,-1.0,0.4,40.0,10
294.0,-220.8299999999881,60.0,-0.8,40.0,40.0,5
255.0,-220.94999999998163,120.0,-0.2,1.4,40.0,20
590.0,-220.94999999998436,40.0,-1.8,10.0,40.0,100
141.0,-220.99999999999272,120.0,-4.0,1.0,40.0,5
210.0,-221.06999999998652,120.0,-0.8,1.0,40.0,10
180.0,-221.12999999999147,120.0,-1.6,0.4,40.0,5
142.0,-221.12999999999283,120.0,-5.0,15.0,40.0,100
170.0,-221.16999999999098,120.0,-2.0,0.6,40.0,5
203.0,-221.29999999999518,80.0,-20.0,1.6,40.0,20
422.0,-221.31999999999198,60.0,-1.2,20.0,40.0,100
149.0,-221.3599999999965,60.0,-3.0,40.0,40.0,10
770.0,-221.37999999997646,40.0,-0.4,15.0,40.0,20
91.0,-221.48999999999933,100.0,-40.0,0.4,40.0,50
216.0,-221.68999999998596,120.0,-0.6,0.8,40.0,10
237.0,-222.0099999999843,120.0,-0.6,2.0,40.0,20
214.0,-222.0299999999893,120.0,-1.2,1.8,40.0,20
197.0,-222.07999999998992,120.0,-0.8,0.2,40.0,5
197.0,-222.19999999999527,80.0,-20.0,1.6,40.0,10
187.0,-222.22999999998865,120.0,-1.8,1.0,40.0,10
198.0,-222.24999999998954,120.0,-1.2,0.6,40.0,10
247.0,-222.2599999999843,120.0,-0.4,1.4,40.0,20
181.0,-222.27999999999474,40.0,-2.0,40.0,40.0,20
452.0,-222.32999999998265,40.0,-1.6,15.0,40.0,5
596.0,-222.379999999986,20.0,-1.0,15.0,40.0,100
295.0,-222.3899999999985,40.0,-15.0,2.5,40.0,100
178.0,-222.50999999999158,120.0,-2.5,0.6,40.0,10
167.0,-222.52999999999474,120.0,-3.0,1.0,40.0,10
42.0,-222.53999999999724,80.0,-15.0,40.0,40.0,10
177.0,-222.60000000000082,40.0,-20.0,4.0,40.0,100
23.0,-222.6299999999992,120.0,-40.0,15.0,40.0,20
154.0,-222.6599999999944,120.0,-3.0,0.6,40.0,5
63.0,-222.78999999999724,120.0,-5.0,40.0,40.0,20
156.0,-222.87999999999238,120.0,-4.0,1.0,40.0,10
117.0,-223.05999999999494,100.0,-20.0,4.0,40.0,5
146.0,-223.11999999999261,120.0,-5.0,1.0,40.0,10
76.0,-223.16999999999825,60.0,-40.0,3.0,40.0,20
185.0,-223.20999999999776,40.0,-20.0,3.0,40.0,10
165.0,-223.22999999999683,60.0,-2.5,40.0,40.0,10
165.0,-223.2799999999943,120.0,-2.5,0.4,40.0,5
182.0,-223.3199999999929,120.0,-1.6,0.2,40.0,5
206.0,-223.3499999999899,120.0,-1.0,0.2,40.0,10
122.0,-223.44999999999982,40.0,-40.0,1.2,40.0,5
609.0,-223.45999999998185,40.0,-1.6,10.0,40.0,100
185.0,-223.45999999998958,120.0,-2.0,1.0,40.0,10
219.0,-223.49999999998818,120.0,-1.0,1.6,40.0,20
197.0,-223.57999999998856,120.0,-0.8,0.4,40.0,5
181.0,-223.61999999999307,120.0,-3.0,1.8,40.0,20
228.0,-223.63999999998668,120.0,-0.4,0.2,40.0,10
228.0,-223.69999999998618,120.0,-0.4,0.4,40.0,10
193.0,-223.80999999999494,80.0,-20.0,1.8,40.0,10
190.0,-223.97999999999092,120.0,-2.5,1.6,40.0,20
316.0,-224.01999999999543,40.0,-0.6,40.0,40.0,50
808.0,-224.13999999997668,20.0,-0.2,20.0,40.0,10
366.0,-224.1399999999894,60.0,-2.5,15.0,40.0,10
693.0,-224.1599999999812,40.0,-0.6,15.0,40.0,50
90.0,-224.3800000000001,60.0,-40.0,2.0,40.0,20
172.0,-224.45999999999412,100.0,-4.0,15.0,40.0,5
805.0,-224.5099999999734,60.0,-0.2,15.0,40.0,10
636.0,-224.70999999998276,40.0,-0.8,15.0,40.0,20
623.0,-224.72999999998046,20.0,-0.6,20.0,40.0,20
103.0,-224.7499999999959,100.0,-10.0,15.0,40.0,10
265.0,-224.78000000000156,40.0,-20.0,1.4,40.0,100
42.0,-224.96999999999753,80.0,-15.0,40.0,40.0,5
44.0,-225.01000000000113,100.0,-20.0,20.0,40.0,10
396.0,-225.1899999999905,60.0,-2.0,15.0,40.0,10
113.0,-225.45999999999367,80.0,-15.0,10.0,40.0,50
212.0,-225.57999999998856,120.0,-1.4,1.8,40.0,20
211.0,-225.7399999999884,120.0,-1.6,1.8,40.0,20
167.0,-225.7399999999957,120.0,-2.5,0.2,40.0,5
166.0,-225.9499999999971,60.0,-2.5,40.0,40.0,5
280.0,-226.05999999999494,40.0,-15.0,2.5,40.0,20
228.0,-226.09999999998445,120.0,-0.8,2.5,40.0,20
66.0,-226.11999999999716,120.0,-40.0,0.4,40.0,10
214.0,-226.15999999998667,120.0,-0.8,0.8,40.0,10
240.0,-226.19999999999527,60.0,-1.4,40.0,40.0,100
193.0,-226.24999999999636,60.0,-5.0,20.0,40.0,10
191.0,-226.3299999999913,120.0,-2.5,1.4,40.0,20
214.0,-226.44999999998936,120.0,-1.2,1.6,40.0,20
101.0,-226.47000000000116,80.0,-40.0,0.8,40.0,10
681.0,-226.52999999998292,20.0,-0.8,15.0,40.0,50
219.0,-226.60999999998603,120.0,-0.6,0.6,40.0,10
136.0,-226.65999999999258,120.0,-5.0,0.6,40.0,5
201.0,-226.7199999999898,120.0,-1.2,0.4,40.0,10
40.0,-226.73999999999933,100.0,-15.0,40.0,40.0,20
195.0,-226.90999999998803,120.0,-1.6,0.6,40.0,10
196.0,-226.92999999998847,120.0,-1.4,0.6,40.0,10
647.0,-226.98999999997523,60.0,-0.4,20.0,40.0,5
150.0,-227.2699999999968,60.0,-3.0,40.0,40.0,20
95.0,-227.26999999999953,100.0,-40.0,1.0,40.0,100
178.0,-227.28999999999542,80.0,-20.0,2.0,40.0,5
174.0,-227.31999999999516,100.0,-4.0,20.0,40.0,50
362.0,-227.3799999999892,60.0,-2.5,15.0,40.0,50
260.0,-227.45999999998503,120.0,-0.6,10.0,40.0,50
287.0,-227.52999999999383,40.0,-2.5,20.0,40.0,50
220.0,-227.62999999998874,120.0,-1.0,1.4,40.0,20
31.0,-227.8599999999983,120.0,-20.0,20.0,40.0,20
255.0,-227.93999999998186,120.0,-0.2,1.2,40.0,20
238.0,-228.03999999998405,120.0,-0.6,1.8,40.0,20
71.0,-228.11999999999762,120.0,-40.0,0.2,40.0,20
189.0,-228.1399999999876,120.0,-1.8,0.8,40.0,10
116.0,-228.2099999999964,100.0,-20.0,4.0,40.0,10
